"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws"
266,266,"static_shrink::normal::0p25::1000::ridge::al::mcmc","static_shrink::normal::0p25::1000::ridge::al",205114,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"ridge","al","mcmc","static_shrink::normal::0p25::1000","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0266_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0266_static_shrink_normal_0p25_1000_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0266_static_shrink_normal_0p25_1000_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0266_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0266_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0266_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0266_draws.rds",20000
267,267,"static_shrink::normal::0p25::1000::ridge::exal::vb","static_shrink::normal::0p25::1000::ridge::exal",205895,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"ridge","exal","vb","static_shrink::normal::0p25::1000","static_shrink__ridge__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0267_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0267_static_shrink_normal_0p25_1000_ridge_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0267_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0267_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0267_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0267_draws.rds",20000
268,268,"static_shrink::normal::0p25::1000::ridge::exal::mcmc","static_shrink::normal::0p25::1000::ridge::exal",216211,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"ridge","exal","mcmc","static_shrink::normal::0p25::1000","static_shrink__ridge__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0268_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0268_static_shrink_normal_0p25_1000_ridge_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0268_static_shrink_normal_0p25_1000_ridge_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0268_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0268_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0268_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0268_draws.rds",20000
269,269,"static_shrink::normal::0p25::1000::rhs_ns::al::vb","static_shrink::normal::0p25::1000::rhs_ns::al",201147,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"rhs_ns","al","vb","static_shrink::normal::0p25::1000","static_shrink__rhs_ns__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0269_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0269_static_shrink_normal_0p25_1000_rhs_ns_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0269_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0269_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0269_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0269_draws.rds",20000
270,270,"static_shrink::normal::0p25::1000::rhs_ns::al::mcmc","static_shrink::normal::0p25::1000::rhs_ns::al",211263,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"rhs_ns","al","mcmc","static_shrink::normal::0p25::1000","static_shrink__rhs_ns__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0270_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0270_static_shrink_normal_0p25_1000_rhs_ns_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0270_static_shrink_normal_0p25_1000_rhs_ns_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0270_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0270_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0270_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0270_draws.rds",20000
271,271,"static_shrink::normal::0p25::1000::rhs_ns::exal::vb","static_shrink::normal::0p25::1000::rhs_ns::exal",212065,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"rhs_ns","exal","vb","static_shrink::normal::0p25::1000","static_shrink__rhs_ns__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0271_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0271_static_shrink_normal_0p25_1000_rhs_ns_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0271_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0271_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0271_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0271_draws.rds",20000
272,272,"static_shrink::normal::0p25::1000::rhs_ns::exal::mcmc","static_shrink::normal::0p25::1000::rhs_ns::exal",222581,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.25,"0p25",1000,"rhs_ns","exal","mcmc","static_shrink::normal::0p25::1000","static_shrink__rhs_ns__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0272_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0272_static_shrink_normal_0p25_1000_rhs_ns_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0272_static_shrink_normal_0p25_1000_rhs_ns_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0272_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0272_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0272_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0272_draws.rds",20000
273,273,"static_shrink::normal::0p50::100::ridge::al::vb","static_shrink::normal::0p50::100::ridge::al",192265,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"ridge","al","vb","static_shrink::normal::0p50::100","static_shrink__ridge__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0273_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0273_static_shrink_normal_0p50_100_ridge_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0273_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0273_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0273_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0273_draws.rds",20000
274,274,"static_shrink::normal::0p50::100::ridge::al::mcmc","static_shrink::normal::0p50::100::ridge::al",201981,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"ridge","al","mcmc","static_shrink::normal::0p50::100","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0274_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0274_static_shrink_normal_0p50_100_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0274_static_shrink_normal_0p50_100_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0274_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0274_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0274_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0274_draws.rds",20000
275,275,"static_shrink::normal::0p50::100::ridge::exal::vb","static_shrink::normal::0p50::100::ridge::exal",202741,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"ridge","exal","vb","static_shrink::normal::0p50::100","static_shrink__ridge__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0275_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0275_static_shrink_normal_0p50_100_ridge_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0275_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0275_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0275_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0275_draws.rds",20000
276,276,"static_shrink::normal::0p50::100::ridge::exal::mcmc","static_shrink::normal::0p50::100::ridge::exal",212857,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"ridge","exal","mcmc","static_shrink::normal::0p50::100","static_shrink__ridge__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0276_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0276_static_shrink_normal_0p50_100_ridge_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0276_static_shrink_normal_0p50_100_ridge_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0276_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0276_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0276_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0276_draws.rds",20000
277,277,"static_shrink::normal::0p50::100::rhs_ns::al::vb","static_shrink::normal::0p50::100::rhs_ns::al",198084,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","al","vb","static_shrink::normal::0p50::100","static_shrink__rhs_ns__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0277_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0277_static_shrink_normal_0p50_100_rhs_ns_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0277_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0277_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0277_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0277_draws.rds",20000
278,278,"static_shrink::normal::0p50::100::rhs_ns::al::mcmc","static_shrink::normal::0p50::100::rhs_ns::al",208000,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","al","mcmc","static_shrink::normal::0p50::100","static_shrink__rhs_ns__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0278_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0278_static_shrink_normal_0p50_100_rhs_ns_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0278_static_shrink_normal_0p50_100_rhs_ns_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0278_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0278_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0278_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0278_draws.rds",20000
279,279,"static_shrink::normal::0p50::100::rhs_ns::exal::vb","static_shrink::normal::0p50::100::rhs_ns::exal",208781,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","exal","vb","static_shrink::normal::0p50::100","static_shrink__rhs_ns__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0279_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0279_static_shrink_normal_0p50_100_rhs_ns_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0279_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0279_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0279_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0279_draws.rds",20000
280,280,"static_shrink::normal::0p50::100::rhs_ns::exal::mcmc","static_shrink::normal::0p50::100::rhs_ns::exal",219097,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","exal","mcmc","static_shrink::normal::0p50::100","static_shrink__rhs_ns__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0280_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0280_static_shrink_normal_0p50_100_rhs_ns_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0280_static_shrink_normal_0p50_100_rhs_ns_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0280_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0280_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0280_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0280_draws.rds",20000
281,281,"static_shrink::normal::0p50::1000::ridge::al::vb","static_shrink::normal::0p50::1000::ridge::al",195141,"not_started","full_static_vb",5,FALSE,"static","static_shrink","normal",0.5,"0p50",1000,"ridge","al","vb","static_shrink::normal::0p50::1000","static_shrink__ridge__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0281_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0281_static_shrink_normal_0p50_1000_ridge_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0281_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0281_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0281_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0281_draws.rds",20000
282,282,"static_shrink::normal::0p50::1000::ridge::al::mcmc","static_shrink::normal::0p50::1000::ridge::al",205057,"not_started","full_static_mcmc",7,FALSE,"static","static_shrink","normal",0.5,"0p50",1000,"ridge","al","mcmc","static_shrink::normal::0p50::1000","static_shrink__ridge__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0282_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0282_static_shrink_normal_0p50_1000_ridge_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0282_static_shrink_normal_0p50_1000_ridge_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0282_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0282_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0282_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0282_draws.rds",20000
